x,Q2 (GeV^2),rate (Hz),A_clean,A_noisy,A_simplified,dA_stat,dA_sys_uncor,dA_sys_cor,d/u noisy,d/u clean,d/u PDF,d/u simplified,d/u shifted by 1 sig sys cor,d(d/u) from A_stat,d(d/u) from A_sys_uncor,d(d/u) from A_sys_cor,d(d/u) from sin^2(theta_w),d(d/u) from model
0.305,10.55,15.8752,-0.000644515,-0.000751323,-0.000640542,0.000105887,1.82296e-06,2.88236e-06,0.881012,0.429516,0.414327,0.414327,0.867622,0.406199,0.00699316,0.0133893,0.0190179,-0.0151895
0.305,10.65,62.0366,-0.000650955,-0.000689008,-0.000646975,5.35647e-05,1.84118e-06,2.91116e-06,0.578742,0.429312,0.414246,0.414246,0.566955,0.203479,0.00699417,0.0117871,0.019069,-0.0150665
0.305,10.75,137.988,-0.000657385,-0.000669788,-0.000653398,3.59155e-05,1.85936e-06,2.93991e-06,0.476276,0.429115,0.414166,0.414166,0.465007,0.135118,0.00699512,0.0112686,0.0191176,-0.014949
0.305,10.85,208.478,-0.000663804,-0.000630159,-0.000659809,2.92195e-05,1.87752e-06,2.96862e-06,0.307006,0.428924,0.414087,0.414087,0.296571,0.108877,0.006996,0.0104357,0.0191639,-0.014837
0.305,10.95,164.204,-0.000670212,-0.000761887,-0.000666208,3.29239e-05,1.89565e-06,2.99728e-06,0.795099,0.428739,0.414009,0.414009,0.782165,0.121522,0.00699681,0.012934,0.0192076,-0.0147305
0.305,11.05,133.787,-0.000676609,-0.000625766,-0.000672595,3.6475e-05,1.91374e-06,3.02589e-06,0.250145,0.428561,0.413931,0.413931,0.239979,0.13337,0.00699756,0.0101662,0.0192489,-0.0146297
0.305,11.15,139.794,-0.000682992,-0.000667525,-0.000678967,3.56828e-05,1.93179e-06,3.05444e-06,0.373056,0.428389,0.413855,0.413855,0.362292,0.129266,0.00699823,0.0107638,0.0192876,-0.0145346
0.305,11.25,105.616,-0.000689363,-0.00062309,-0.000685325,4.10524e-05,1.94981e-06,3.08292e-06,0.202467,0.428224,0.413779,0.413779,0.192524,0.147357,0.00699884,0.00994298,0.0193239,-0.0144452
0.305,11.35,63.0827,-0.000695719,-0.000698496,-0.000691669,5.31187e-05,1.96779e-06,3.11135e-06,0.437963,0.428066,0.413704,0.413704,0.426874,0.188942,0.00699937,0.0110887,0.0193575,-0.0143617
0.305,11.45,55.0282,-0.000702061,-0.000637958,-0.000697996,5.68735e-05,1.98573e-06,3.13971e-06,0.212919,0.427914,0.41363,0.41363,0.202923,0.200483,0.00699984,0.00999526,0.0193886,-0.014284
0.305,11.55,39.5967,-0.000708388,-0.000614829,-0.000704307,6.70461e-05,2.00362e-06,3.16801e-06,0.123369,0.427769,0.413557,0.413557,0.113793,0.234245,0.00700023,0.0095765,0.0194171,-0.0142122
0.305,11.65,23.2177,-0.000714698,-0.000719343,-0.0007106,8.75575e-05,2.02147e-06,3.19623e-06,0.443777,0.427631,0.413484,0.413484,0.432655,0.30322,0.00700055,0.0111218,0.0194429,-0.0141464
0.305,11.75,8.7327,-0.000720992,-0.00100641,-0.000716875,0.000142767,2.03927e-06,3.22437e-06,1.68583,0.427499,0.413413,0.413413,1.66764,0.490118,0.00700079,0.0181969,0.0194661,-0.0140865
0.305,11.85,1.3456,-0.000727268,-0.00106113,-0.000723132,0.000363701,2.05703e-06,3.25244e-06,1.95594,0.427374,0.413342,0.413342,1.93597,1.23784,0.00700097,0.0199654,0.0194867,-0.0140327
0.315,10.85,16.1079,-0.000660113,-0.0006084,-0.000656353,0.00010512,1.86708e-06,2.95211e-06,0.235936,0.420024,0.406101,0.406101,0.225888,0.390474,0.00693541,0.0100475,0.0188918,-0.0139227
0.315,10.95,87.9293,-0.000666535,-0.00071935,-0.00066277,4.49921e-05,1.88525e-06,2.98084e-06,0.623097,0.419835,0.406025,0.406025,0.611128,0.165542,0.00693648,0.0119684,0.0189421,-0.0138106
0.315,11.05,194.366,-0.000672949,-0.000730602,-0.000669177,3.02616e-05,1.90339e-06,3.00952e-06,0.640278,0.419652,0.405949,0.405949,0.628218,0.110298,0.00693749,0.0120602,0.0189902,-0.0137033
0.315,11.15,158.208,-0.000679352,-0.000751658,-0.000675574,3.3542e-05,1.9215e-06,3.03816e-06,0.696961,0.419475,0.405874,0.405874,0.684602,0.121118,0.00693844,0.0123589,0.019036,-0.0136007
0.315,11.25,167.462,-0.000685745,-0.000658867,-0.00068196,3.26021e-05,1.93958e-06,3.06675e-06,0.325187,0.419303,0.4058,0.4058,0.314703,0.116642,0.00693932,0.0104842,0.0190795,-0.0135029
0.315,11.35,150.447,-0.000692127,-0.000676043,-0.000688333,3.43963e-05,1.95763e-06,3.09529e-06,0.362842,0.419137,0.405727,0.405727,0.352173,0.121941,0.00694013,0.0106694,0.0191208,-0.0134099
0.315,11.45,119.262,-0.000698497,-0.000657322,-0.000694694,3.86325e-05,1.97565e-06,3.12377e-06,0.278906,0.418977,0.405655,0.405655,0.268641,0.135724,0.00694088,0.0102651,0.0191597,-0.0133219
0.315,11.55,111.438,-0.000704854,-0.000635488,-0.000701041,3.99656e-05,1.99363e-06,3.1522e-06,0.189815,0.418822,0.405583,0.405583,0.179971,0.139155,0.00694156,0.00984425,0.0191962,-0.0132389
0.315,11.65,113.094,-0.000711199,-0.000663719,-0.000707374,3.96719e-05,2.01157e-06,3.18058e-06,0.260674,0.418673,0.405512,0.405512,0.250492,0.136913,0.00694218,0.0101812,0.0192304,-0.0131608
0.315,11.75,64.329,-0.000717529,-0.000712805,-0.000713692,5.26017e-05,2.02948e-06,3.20889e-06,0.402428,0.41853,0.405442,0.405442,0.391557,0.179947,0.00694272,0.0108706,0.0192621,-0.0130879
0.315,11.85,51.5851,-0.000723845,-0.000698236,-0.000719995,5.87409e-05,2.04734e-06,3.23713e-06,0.333218,0.418393,0.405373,0.405373,0.322685,0.199209,0.0069432,0.0105333,0.0192915,-0.01302
0.315,11.95,40.9847,-0.000730146,-0.000773622,-0.000726281,6.5901e-05,2.06517e-06,3.26531e-06,0.56944,0.418261,0.405304,0.405304,0.557727,0.221576,0.00694361,0.0117129,0.0193184,-0.0129573
0.315,12.05,15.3017,-0.000736432,-0.000669429,-0.000732551,0.000107853,2.08294e-06,3.29342e-06,0.205516,0.418136,0.405236,0.405236,0.195591,0.359552,0.00694394,0.00992454,0.0193428,-0.0128998
0.315,12.15,5.9563,-0.000742701,-0.000663558,-0.000738803,0.000172868,2.10068e-06,3.32146e-06,0.17102,0.418016,0.405169,0.405169,0.161256,0.57145,0.00694421,0.00976349,0.0193648,-0.0128475
0.315,12.25,1.508,-0.000748953,-0.000951648,-0.000745037,0.00034356,2.11836e-06,3.34942e-06,1.20001,0.417903,0.405102,0.405102,1.18484,1.12626,0.0069444,0.0151674,0.0193844,-0.0128004
0.325,11.15,30.0808,-0.00067565,-0.000632028,-0.000672095,7.69234e-05,1.91103e-06,3.0216e-06,0.259223,0.410868,0.398107,0.398107,0.249104,0.276932,0.00687989,0.0101188,0.0187709,-0.0127615
0.325,11.25,68.9665,-0.000682056,-0.000645458,-0.000678497,5.08024e-05,1.92915e-06,3.05025e-06,0.283904,0.410694,0.398034,0.398034,0.273666,0.181205,0.00688101,0.0102388,0.0188204,-0.0126594
0.325,11.35,178.449,-0.000688453,-0.00074977,-0.000684889,3.15825e-05,1.94724e-06,3.07886e-06,0.638434,0.410524,0.397963,0.397963,0.62643,0.111621,0.00688208,0.012004,0.0188678,-0.0125613
0.325,11.45,164.419,-0.000694841,-0.000731146,-0.000691271,3.29024e-05,1.96531e-06,3.10742e-06,0.541286,0.410359,0.397892,0.397892,0.529777,0.115234,0.00688308,0.0115096,0.0189132,-0.0124674
0.325,11.55,163.265,-0.000701219,-0.00071318,-0.000697642,3.30185e-05,1.98335e-06,3.13594e-06,0.452111,0.410199,0.397821,0.397821,0.441047,0.114604,0.00688402,0.0110649,0.0189564,-0.0123776
0.325,11.65,143.321,-0.000707586,-0.000659487,-0.000704003,3.5241e-05,2.00135e-06,3.16442e-06,0.250562,0.410044,0.397752,0.397752,0.240473,0.121233,0.0068849,0.0100889,0.0189975,-0.012292
0.325,11.75,143.487,-0.000713942,-0.000740537,-0.000710351,3.52206e-05,2.01933e-06,3.19285e-06,0.502484,0.409894,0.397683,0.397683,0.491164,0.120099,0.00688571,0.0113207,0.0190364,-0.0122107
0.325,11.85,126.217,-0.000720286,-0.00070503,-0.000716687,3.75529e-05,2.03728e-06,3.22122e-06,0.358775,0.409749,0.397616,0.397616,0.348163,0.126937,0.00688646,0.0106123,0.0190731,-0.0121337
0.325,11.95,107.853,-0.000726618,-0.000728839,-0.000723009,4.06243e-05,2.05519e-06,3.24954e-06,0.417066,0.409609,0.397548,0.397548,0.406166,0.136136,0.00688714,0.0108994,0.0191077,-0.0120611
0.325,12.05,84.885,-0.000732937,-0.000738608,-0.000729318,4.57918e-05,2.07306e-06,3.27779e-06,0.428397,0.409475,0.397482,0.397482,0.41744,0.152144,0.00688776,0.010957,0.01914,-0.0119928
0.325,12.15,62.9915,-0.000739243,-0.00065499,-0.000735612,5.31572e-05,2.09089e-06,3.30599e-06,0.148218,0.409345,0.397416,0.397416,0.1386,0.175123,0.00688831,0.00961722,0.01917,-0.0119289
0.325,12.25,39.6507,-0.000745534,-0.000829535,-0.000741891,6.70004e-05,2.10869e-06,3.33413e-06,0.701854,0.409221,0.397351,0.397351,0.689501,0.218881,0.0068888,0.0123534,0.0191978,-0.0118695
0.325,12.35,31.7013,-0.00075181,-0.000696308,-0.000748154,7.49315e-05,2.12644e-06,3.3622e-06,0.236333,0.409101,0.397287,0.397287,0.226301,0.242762,0.00688922,0.0100321,0.0192233,-0.0118146
0.325,12.45,17.069,-0.000758072,-0.000694844,-0.000754401,0.000102117,2.14415e-06,3.3902e-06,0.214775,0.408987,0.397223,0.397223,0.204843,0.328122,0.00688957,0.00993135,0.0192465,-0.0117642
0.325,12.55,4.6288,-0.000764317,-0.000948309,-0.00076063,0.000196096,2.16181e-06,3.41813e-06,1.08523,0.408878,0.39716,0.39716,1.07078,0.624971,0.00688985,0.0144514,0.0192674,-0.0117184
0.325,12.65,0.3155,-0.000770546,-0.000547904,-0.000766842,0.00075111,2.17943e-06,3.44599e-06,-0.198185,0.408775,0.397098,0.397098,-0.206269,2.37456,0.00689006,0.00808378,0.0192859,-0.0116771
0.335,11.45,15.5335,-0.000691121,-0.000718654,-0.00068776,0.000107045,1.95478e-06,3.09079e-06,0.50029,0.401995,0.390289,0.390289,0.489037,0.373811,0.00682626,0.0112525,0.0186545,-0.0117061
0.335,11.55,73.3889,-0.00069751,-0.000699677,-0.000694145,4.92479e-05,1.97285e-06,3.11936e-06,0.409345,0.401833,0.39022,0.39022,0.39854,0.170432,0.00682743,0.0108054,0.0187032,-0.011613
0.335,11.65,143.327,-0.00070389,-0.000719323,-0.000700522,3.52402e-05,1.9909e-06,3.14789e-06,0.455253,0.401676,0.390152,0.390152,0.444219,0.12087,0.00682854,0.0110339,0.01875,-0.0115235
0.335,11.75,176.868,-0.000710262,-0.00069722,-0.000706889,3.17233e-05,2.00892e-06,3.17639e-06,0.357626,0.401522,0.390085,0.390085,0.347067,0.107847,0.00682959,0.0105586,0.0187948,-0.0114375
0.335,11.85,177.126,-0.000716625,-0.000730858,-0.000713246,3.17002e-05,2.02692e-06,3.20484e-06,0.449868,0.401374,0.390018,0.390018,0.438856,0.106828,0.00683058,0.0110121,0.0188377,-0.0113552
0.335,11.95,149.033,-0.000722977,-0.000732466,-0.000719593,3.4559e-05,2.04489e-06,3.23325e-06,0.433158,0.401229,0.389953,0.389953,0.422227,0.115454,0.00683151,0.0109318,0.0188785,-0.0112765
0.335,12.05,106.791,-0.00072932,-0.000730369,-0.000725929,4.08258e-05,2.06283e-06,3.26162e-06,0.404569,0.401089,0.389888,0.389888,0.393775,0.135221,0.00683238,0.0107935,0.0189174,-0.0112014
0.335,12.15,122.181,-0.000735651,-0.000739094,-0.000732253,3.81682e-05,2.08073e-06,3.28993e-06,0.41229,0.400954,0.389823,0.389823,0.401457,0.125345,0.00683319,0.0108333,0.0189542,-0.0111302
0.335,12.25,105.059,-0.00074197,-0.000744991,-0.000738564,4.11611e-05,2.09861e-06,3.31819e-06,0.410681,0.400822,0.38976,0.38976,0.399854,0.134038,0.00683394,0.0108272,0.0189889,-0.0110626
0.335,12.35,88.3987,-0.000748277,-0.000753217,-0.000744863,4.48725e-05,2.11645e-06,3.3464e-06,0.416707,0.400696,0.389697,0.389697,0.405848,0.144906,0.00683462,0.0108585,0.0190216,-0.0109989
0.335,12.45,62.7375,-0.000754572,-0.000704908,-0.000751147,5.32647e-05,2.13425e-06,3.37455e-06,0.247066,0.400574,0.389635,0.389635,0.237023,0.170588,0.00683524,0.0100428,0.0190521,-0.010939
0.335,12.55,54.7507,-0.000760853,-0.00078384,-0.000757418,5.70175e-05,2.15202e-06,3.40264e-06,0.474707,0.400456,0.389573,0.389573,0.463558,0.181114,0.0068358,0.0111483,0.0190806,-0.010883
0.335,12.65,55.6423,-0.00076712,-0.000791928,-0.000763674,5.65588e-05,2.16974e-06,3.43066e-06,0.47992,0.400343,0.389512,0.389512,0.468745,0.178202,0.00683629,0.0111757,0.0191069,-0.0108309
0.335,12.75,29.5613,-0.000773372,-0.000817594,-0.000769914,7.75963e-05,2.18743e-06,3.45863e-06,0.542929,0.400234,0.389451,0.389451,0.531436,0.242524,0.00683671,0.0114931,0.0191311,-0.0107827
0.335,12.85,10.4689,-0.00077961,-0.000843167,-0.000776138,0.000130392,2.20507e-06,3.48652e-06,0.606437,0.40013,0.389392,0.389392,0.59462,0.404297,0.00683707,0.0118174,0.0191532,-0.0107385
0.335,12.95,2.4944,-0.000785832,-0.000318023,-0.000782346,0.000267128,2.22267e-06,3.51435e-06,-0.684375,0.400031,0.389332,0.389332,-0.690503,0.821739,0.00683736,0.00612738,0.019173,-0.0106982
0.345,11.75,18.0999,-0.000706529,-0.000759963,-0.000703354,9.91665e-05,1.99837e-06,3.15969e-06,0.582332,0.393401,0.382662,0.382662,0.570709,0.336176,0.0067745,0.0116229,0.0185424,-0.0107393
0.345,11.85,79.1173,-0.000712901,-0.000653922,-0.000709723,4.74315e-05,2.01639e-06,3.18819e-06,0.203616,0.393251,0.382597,0.382597,0.19383,0.159385,0.0067757,0.00978556,0.0185903,-0.0106544
0.345,11.95,139.317,-0.000719266,-0.000706953,-0.000716084,3.57439e-05,2.03439e-06,3.21665e-06,0.35247,0.393105,0.382532,0.382532,0.341977,0.119068,0.00677685,0.0104925,0.0186364,-0.0105727
0.345,12.05,153.995,-0.000725622,-0.000752849,-0.000722437,3.39977e-05,2.05237e-06,3.24508e-06,0.484758,0.392963,0.382469,0.382469,0.473617,0.112277,0.00677794,0.0111417,0.0186807,-0.010494
0.345,12.15,128.981,-0.00073197,-0.000822307,-0.00072878,3.71484e-05,2.07032e-06,3.27347e-06,0.709976,0.392824,0.382406,0.382406,0.697686,0.121637,0.00677897,0.0122899,0.0187232,-0.0104185
0.345,12.25,147.461,-0.000738308,-0.000781337,-0.000735113,3.47428e-05,2.08825e-06,3.30181e-06,0.536982,0.39269,0.382343,0.382343,0.525575,0.1128,0.00677995,0.0114071,0.0187637,-0.0103461
0.345,12.35,133.756,-0.000744636,-0.000759022,-0.000741436,3.64793e-05,2.10615e-06,3.33011e-06,0.439369,0.392559,0.382282,0.382282,0.428444,0.117447,0.00678087,0.0109243,0.0188024,-0.010277
0.345,12.45,110.447,-0.000750954,-0.000760857,-0.000747748,4.01445e-05,2.12402e-06,3.35837e-06,0.424281,0.392432,0.382221,0.382221,0.413429,0.128177,0.00678173,0.0108522,0.0188392,-0.0102111
0.345,12.55,112.09,-0.00075726,-0.000749649,-0.000754048,3.98493e-05,2.14186e-06,3.38657e-06,0.368339,0.392309,0.38216,0.38216,0.357757,0.126189,0.00678253,0.0105817,0.018874,-0.0101485
0.345,12.65,93.4172,-0.000763555,-0.000749293,-0.000760336,4.36505e-05,2.15966e-06,3.41472e-06,0.347844,0.39219,0.382101,0.382101,0.33736,0.137102,0.00678327,0.0104845,0.018907,-0.0100891
0.345,12.75,92.533,-0.000769838,-0.000796121,-0.000766611,4.38586e-05,2.17743e-06,3.44282e-06,0.475514,0.392075,0.382041,0.382041,0.464404,0.136645,0.00678395,0.0111101,0.0189379,-0.0100332
0.345,12.85,69.7482,-0.000776109,-0.000750362,-0.000772872,5.05169e-05,2.19517e-06,3.47086e-06,0.313804,0.391963,0.381983,0.381983,0.30348,0.156132,0.00678457,0.0103242,0.0189669,-0.00998055
0.345,12.95,49.9711,-0.000782366,-0.000696229,-0.00077912,5.9682e-05,2.21287e-06,3.49885e-06,0.142723,0.391856,0.381925,0.381925,0.1332,0.182998,0.00678512,0.00952366,0.0189939,-0.00993132
0.345,13.05,40.4129,-0.00078861,-0.000761266,-0.000785353,6.63656e-05,2.23053e-06,3.52677e-06,0.310115,0.391753,0.381867,0.381867,0.299806,0.201895,0.00678561,0.0103091,0.0190189,-0.00988551
0.345,13.15,23.9671,-0.000794839,-0.000777491,-0.000791571,8.61778e-05,2.24814e-06,3.55463e-06,0.339905,0.391654,0.381811,0.381811,0.329452,0.260128,0.00678604,0.0104531,0.0190419,-0.00984314
0.345,13.25,11.4135,-0.000801054,-0.000822377,-0.000797773,0.00012488,2.26572e-06,3.58242e-06,0.456371,0.391558,0.381754,0.381754,0.445349,0.374048,0.00678641,0.011022,0.0190629,-0.00980423
0.355,12.05,25.64,-0.000721873,-0.000701482,-0.000718872,8.3319e-05,2.04176e-06,3.22831e-06,0.318914,0.385054,0.375194,0.375194,0.308624,0.274404,0.00672437,0.0102893,0.0184343,-0.00985962
0.355,12.15,90.704,-0.000728228,-0.000796869,-0.000725226,4.42986e-05,2.05974e-06,3.25674e-06,0.621118,0.384915,0.375132,0.375132,0.609337,0.144647,0.0067256,0.0117805,0.0184814,-0.00978228
0.355,12.25,107.51,-0.000734577,-0.000851466,-0.000731572,4.06891e-05,2.0777e-06,3.28513e-06,0.798971,0.384779,0.375071,0.375071,0.786265,0.131736,0.00672678,0.0127065,0.0185268,-0.0097076
0.355,12.35,119.974,-0.000740917,-0.000774261,-0.000737909,3.85176e-05,2.09563e-06,3.31348e-06,0.494374,0.384647,0.375011,0.375011,0.483225,0.123659,0.00672791,0.0111491,0.0185705,-0.00963562
0.355,12.45,125.511,-0.00074725,-0.000777375,-0.000744238,3.76584e-05,2.11354e-06,3.3418e-06,0.482576,0.384518,0.374951,0.374951,0.471483,0.119895,0.00672898,0.0110932,0.0186125,-0.00956638
0.355,12.55,141.681,-0.000753573,-0.00069696,-0.000750558,3.54443e-05,2.13143e-06,3.37008e-06,0.212639,0.384392,0.374892,0.374892,0.202839,0.111916,0.00673,0.00980084,0.0186527,-0.0094999
0.355,12.65,116.719,-0.000759887,-0.000743764,-0.000756868,3.90511e-05,2.14929e-06,3.39832e-06,0.334351,0.38427,0.374834,0.374834,0.323974,0.122297,0.00673096,0.0103767,0.0186912,-0.00943621
0.355,12.75,115.021,-0.000766191,-0.000823384,-0.000763167,3.93382e-05,2.16712e-06,3.42651e-06,0.569315,0.384151,0.374776,0.374776,0.557782,0.122199,0.00673187,0.0115329,0.0187278,-0.00937536
0.355,12.85,98.716,-0.000772485,-0.000758793,-0.000769455,4.24629e-05,2.18492e-06,3.45466e-06,0.342247,0.384036,0.374718,0.374718,0.331829,0.130847,0.00673271,0.0104183,0.0187627,-0.00931735
0.355,12.95,83.2176,-0.000778768,-0.000842402,-0.000775732,4.62483e-05,2.20269e-06,3.48276e-06,0.58748,0.383924,0.374661,0.374661,0.575851,0.141378,0.0067335,0.0116287,0.0187958,-0.00926223
0.355,13.05,90.7588,-0.00078504,-0.000818546,-0.000781996,4.42852e-05,2.22043e-06,3.5108e-06,0.487847,0.383815,0.374605,0.374605,0.476716,0.134311,0.00673423,0.0111314,0.018827,-0.00921002
0.355,13.15,67.1004,-0.000791299,-0.000769411,-0.000788248,5.15039e-05,2.23813e-06,3.5388e-06,0.318821,0.38371,0.374549,0.374549,0.30851,0.154984,0.00673491,0.0103112,0.0188564,-0.00916074
0.355,13.25,64.4225,-0.000797546,-0.00081253,-0.000794487,5.25635e-05,2.2558e-06,3.56673e-06,0.42881,0.383609,0.374494,0.374494,0.417966,0.156947,0.00673552,0.0108439,0.018884,-0.00911442
0.355,13.35,43.1945,-0.00080378,-0.000843702,-0.000800712,6.41932e-05,2.27343e-06,3.59461e-06,0.505077,0.383511,0.374439,0.374439,0.493856,0.190201,0.00673607,0.0112216,0.0189096,-0.00907107
0.355,13.45,28.5519,-0.000810001,-0.000904052,-0.000806923,7.89561e-05,2.29103e-06,3.62243e-06,0.678586,0.383416,0.374385,0.374385,0.666483,0.232163,0.00673656,0.0121028,0.0189334,-0.00903073
0.355,13.55,11.5368,-0.000816207,-0.000853974,-0.000813119,0.000124211,2.30858e-06,3.65019e-06,0.496379,0.383325,0.374332,0.374332,0.485198,0.362477,0.00673699,0.0111808,0.0189553,-0.00899341
0.355,13.65,3.1106,-0.0008224,-0.000645736,-0.0008193,0.000239211,2.3261e-06,3.67788e-06,-0.074965,0.383238,0.374279,0.374279,-0.0834884,0.692856,0.00673736,0.0085234,0.0189753,-0.00895912
0.365,12.25,1.9419,-0.000730804,-0.000938093,-0.00072797,0.000302754,2.06702e-06,3.26825e-06,1.16723,0.377062,0.367931,0.367931,1.15257,0.977593,0.00667443,0.0146656,0.018282,-0.00913113
0.365,12.35,39.3262,-0.000737149,-0.000705399,-0.000734314,6.72763e-05,2.08497e-06,3.29663e-06,0.27758,0.37693,0.367872,0.367872,0.267522,0.215408,0.00667574,0.0100578,0.0183298,-0.00905829
0.365,12.45,76.7931,-0.000743489,-0.000836647,-0.000740652,4.8144e-05,2.1029e-06,3.32498e-06,0.694031,0.376801,0.367813,0.367813,0.681919,0.152864,0.006677,0.0121118,0.0183761,-0.00898775
0.365,12.55,135.949,-0.000749821,-0.000773641,-0.000746983,3.61838e-05,2.12081e-06,3.3533e-06,0.452989,0.376675,0.367756,0.367756,0.442085,0.113939,0.00667821,0.0109038,0.0184208,-0.00891954
0.365,12.65,126.699,-0.000756146,-0.000744287,-0.000753306,3.74814e-05,2.1387e-06,3.38159e-06,0.339824,0.376552,0.367698,0.367698,0.329464,0.117058,0.00667936,0.0103597,0.0184639,-0.00885368
0.365,12.75,135.983,-0.000762463,-0.000735834,-0.00075962,3.61793e-05,2.15657e-06,3.40984e-06,0.295468,0.376432,0.367641,0.367641,0.285317,0.112074,0.00668047,0.0101515,0.0185053,-0.00879021
0.365,12.85,118.886,-0.000768772,-0.000797214,-0.000765926,3.86934e-05,2.17442e-06,3.43805e-06,0.46549,0.376314,0.367585,0.367585,0.454518,0.118897,0.00668152,0.0109723,0.0185452,-0.00872916
0.365,12.95,123.377,-0.000775072,-0.000798674,-0.000772222,3.79828e-05,2.19224e-06,3.46623e-06,0.449347,0.3762,0.367529,0.367529,0.438452,0.115782,0.00668251,0.0108954,0.0185834,-0.00867054
0.365,13.05,112.552,-0.000781363,-0.000792067,-0.000778509,3.97673e-05,2.21003e-06,3.49436e-06,0.4087,0.376089,0.367474,0.367474,0.398,0.120262,0.00668346,0.0106995,0.0186199,-0.00861439
0.365,13.15,125.381,-0.000787644,-0.00080658,-0.000784785,3.76779e-05,2.22779e-06,3.52245e-06,0.433545,0.37598,0.36742,0.36742,0.422723,0.11305,0.00668434,0.0108223,0.0186547,-0.00856074
0.365,13.25,89.7204,-0.000793914,-0.000729358,-0.00079105,4.45407e-05,2.24553e-06,3.55049e-06,0.191772,0.375875,0.367366,0.367366,0.182095,0.132603,0.00668518,0.00967709,0.0186879,-0.0085096
0.365,13.35,72.519,-0.000800174,-0.000820536,-0.000797304,4.95424e-05,2.26323e-06,3.57849e-06,0.436766,0.375773,0.367312,0.367312,0.425924,0.146356,0.00668595,0.0108416,0.0187193,-0.008461
0.365,13.45,81.8284,-0.000806422,-0.000820288,-0.000803546,4.66392e-05,2.28091e-06,3.60643e-06,0.416703,0.375674,0.367259,0.367259,0.405958,0.136727,0.00668667,0.0107456,0.018749,-0.00841497
0.365,13.55,68.5684,-0.000812658,-0.000836297,-0.000809775,5.09496e-05,2.29854e-06,3.63432e-06,0.445449,0.375578,0.367206,0.367206,0.434562,0.148232,0.00668734,0.0108873,0.0187769,-0.00837151
0.365,13.65,52.9497,-0.000818882,-0.000854444,-0.000815992,5.79791e-05,2.31615e-06,3.66215e-06,0.480637,0.375485,0.367154,0.367154,0.469575,0.167416,0.00668794,0.0110616,0.0188031,-0.00833066
0.365,13.75,43.4358,-0.000825094,-0.000904628,-0.000822195,6.40146e-05,2.33372e-06,3.68993e-06,0.61587,0.375395,0.367103,0.367103,0.604131,0.183467,0.00668849,0.0117399,0.0188275,-0.00829243
0.365,13.85,16.0174,-0.000831292,-0.000995927,-0.000828384,0.000105416,2.35125e-06,3.71765e-06,0.899818,0.375308,0.367051,0.367051,0.88659,0.299894,0.00668898,0.0132281,0.0188502,-0.00825685
0.365,13.95,6.6886,-0.000837477,-0.000946322,-0.000834559,0.000163131,2.36874e-06,3.74531e-06,0.705834,0.375225,0.367001,0.367001,0.69363,0.460686,0.00668941,0.012204,0.0188711,-0.00822391
0.375,12.55,1.8473,-0.000746036,-0.000364709,-0.00074336,0.000310409,2.11011e-06,3.33638e-06,-0.570829,0.369155,0.360767,0.360767,-0.577271,0.97491,0.00662728,0.00644276,0.018182,-0.00838828
0.375,12.65,44.2081,-0.000752365,-0.000796457,-0.000749689,6.3453e-05,2.12801e-06,3.36468e-06,0.510832,0.369033,0.360711,0.360711,0.499687,0.197652,0.00662861,0.0111445,0.0182289,-0.00832192
0.375,12.75,94.8378,-0.000758689,-0.000751056,-0.000756011,4.33224e-05,2.1459e-06,3.39296e-06,0.345459,0.368913,0.360655,0.360655,0.335113,0.133847,0.00662988,0.0103458,0.0182743,-0.00825758
