x,Q2 (GeV^2),rate (Hz),A_clean,A_noisy,A_simplified,dA_stat,dA_sys_uncor,dA_sys_cor,d/u noisy,d/u clean,d/u PDF,d/u simplified,d/u shifted by 1 sig sys cor,d(d/u) from A_stat,d(d/u) from A_sys_uncor,d(d/u) from A_sys_cor,d(d/u) from sin^2(theta_w),d(d/u) from model
0.575,8.75,57.5288,-0.000487387,-0.000411816,-0.000486987,5.56238e-05,1.37854e-06,2.17966e-06,-0.0567946,0.242561,0.240858,0.240858,-0.0648032,0.237067,0.00587528,0.00800863,0.0162906,-0.00170336
0.575,8.85,81.9575,-0.000493431,-0.000452888,-0.000493032,4.66024e-05,1.39563e-06,2.20669e-06,0.0783292,0.242482,0.240801,0.240801,0.0697584,0.196281,0.00587815,0.0085708,0.0163657,-0.00168085
0.575,8.95,74.6672,-0.000499474,-0.000479922,-0.000499075,4.88245e-05,1.41273e-06,2.23372e-06,0.162547,0.242405,0.240746,0.240746,0.153614,0.203248,0.00588094,0.00893259,0.0164389,-0.0016589
0.575,9.05,60.9828,-0.000505515,-0.000471411,-0.000505117,5.40256e-05,1.42981e-06,2.26073e-06,0.106486,0.242329,0.240691,0.240691,0.0977876,0.222314,0.00588365,0.00869816,0.0165102,-0.00163754
0.575,9.15,67.7787,-0.000511553,-0.000447916,-0.000511155,5.12456e-05,1.44689e-06,2.28773e-06,-0.00174299,0.242254,0.240637,0.240637,-0.00999313,0.208479,0.00588627,0.00825014,0.0165794,-0.00161678
0.575,9.25,57.351,-0.000517587,-0.000428877,-0.00051719,5.57099e-05,1.46396e-06,2.31472e-06,-0.0869739,0.242181,0.240584,0.240584,-0.0948801,0.224095,0.00588882,0.00790619,0.0166465,-0.00159664
0.575,9.35,20.013,-0.000523617,-0.000411509,-0.000523221,9.43076e-05,1.48101e-06,2.34169e-06,-0.161421,0.242109,0.240532,0.240532,-0.169033,0.375143,0.00589128,0.00761193,0.0167115,-0.00157714
0.585,7.15,32.0313,-0.000389362,-0.000413293,-0.000388984,7.45445e-05,1.10128e-06,1.74128e-06,0.367972,0.238434,0.236452,0.236452,0.35828,0.39153,0.00578426,0.00969174,0.0146926,-0.00198239
0.585,7.25,110.052,-0.00039531,-0.000410385,-0.000394932,4.02165e-05,1.1181e-06,1.76788e-06,0.317841,0.238337,0.236381,0.236381,0.308364,0.208187,0.00578806,0.00947744,0.0147913,-0.0019558
0.585,7.35,125.773,-0.000401267,-0.000395893,-0.000400888,3.76192e-05,1.13495e-06,1.79452e-06,0.210995,0.238242,0.236312,0.236312,0.201974,0.191976,0.00579182,0.00902094,0.014889,-0.00192944
0.585,7.45,82.8925,-0.000407233,-0.000370612,-0.000406854,4.63389e-05,1.15183e-06,1.8212e-06,0.061563,0.238148,0.236244,0.236244,0.0531645,0.233159,0.00579555,0.00839846,0.0149855,-0.00190331
0.585,7.55,110.965,-0.000413207,-0.000307147,-0.000412828,4.00506e-05,1.16872e-06,1.84792e-06,-0.230083,0.238055,0.236178,0.236178,-0.237324,0.198732,0.00579923,0.00724162,0.015081,-0.00187745
0.585,7.65,133.616,-0.000419189,-0.000422045,-0.00041881,3.64983e-05,1.18564e-06,1.87467e-06,0.251989,0.237964,0.236112,0.236112,0.242773,0.178633,0.00580287,0.00921595,0.0151752,-0.00185185
0.585,7.75,92.691,-0.000425178,-0.000423922,-0.000424799,4.38212e-05,1.20258e-06,1.90145e-06,0.231818,0.237874,0.236047,0.236047,0.222683,0.211583,0.00580646,0.00913483,0.0152683,-0.00182655
0.585,7.85,82.2317,-0.000431173,-0.000339604,-0.000430795,4.65247e-05,1.21954e-06,1.92827e-06,-0.157742,0.237785,0.235984,0.235984,-0.165278,0.221647,0.00581,0.00753683,0.01536,-0.00180155
0.585,7.95,66.2391,-0.000437175,-0.000492921,-0.000436797,5.18377e-05,1.23652e-06,1.95511e-06,0.517064,0.237698,0.235921,0.235921,0.506644,0.243715,0.00581349,0.0104197,0.0154505,-0.00177688
0.585,8.05,91.4103,-0.000443183,-0.00050152,-0.000442805,4.41271e-05,1.25351e-06,1.98197e-06,0.526799,0.237612,0.235859,0.235859,0.516328,0.204772,0.00581693,0.0104712,0.0155396,-0.00175256
0.585,8.15,89.2768,-0.000449195,-0.000533105,-0.000448818,4.46513e-05,1.27052e-06,2.00886e-06,0.66027,0.237527,0.235799,0.235799,0.649166,0.20455,0.00582032,0.011104,0.0156272,-0.00172859
0.585,8.25,64.1193,-0.000455212,-0.000424707,-0.000454835,5.26876e-05,1.28754e-06,2.03577e-06,0.103817,0.237444,0.235739,0.235739,0.0951983,0.238311,0.00582364,0.00861826,0.0157134,-0.001705
0.585,8.35,80.9654,-0.000461233,-0.000377761,-0.000460856,4.68871e-05,1.30456e-06,2.0627e-06,-0.10532,0.237361,0.235679,0.235679,-0.113088,0.209424,0.00582691,0.00776773,0.0157981,-0.0016818
0.585,8.45,67.2221,-0.000467257,-0.000492131,-0.000466881,5.14573e-05,1.3216e-06,2.08964e-06,0.349928,0.23728,0.235621,0.235621,0.340235,0.226999,0.00583011,0.00969322,0.0158812,-0.00165902
0.585,8.55,72.5182,-0.000473283,-0.000525483,-0.000472908,4.95427e-05,1.33865e-06,2.11659e-06,0.477566,0.2372,0.235564,0.235564,0.467291,0.215886,0.00583326,0.0102757,0.0159627,-0.00163665
0.585,8.65,78.6305,-0.000479312,-0.000499205,-0.000478936,4.75781e-05,1.3557e-06,2.14355e-06,0.324532,0.237122,0.235507,0.235507,0.314941,0.204826,0.00583633,0.0095914,0.0160425,-0.00161471
0.585,8.75,52.2396,-0.000485341,-0.000451928,-0.000484966,5.83718e-05,1.37275e-06,2.17051e-06,0.099529,0.237045,0.235452,0.235452,0.0909039,0.248299,0.00583934,0.00862504,0.0161206,-0.00159322
0.585,8.85,74.2059,-0.000491371,-0.000516861,-0.000490997,4.8976e-05,1.38981e-06,2.19748e-06,0.346899,0.236969,0.235397,0.235397,0.337198,0.205879,0.00584228,0.00970132,0.016197,-0.0015722
0.585,8.95,58.7834,-0.000497401,-0.000480667,-0.000497027,5.5027e-05,1.40686e-06,2.22444e-06,0.168494,0.236894,0.235343,0.235343,0.159567,0.228623,0.00584515,0.00892684,0.0162716,-0.00155166
0.585,9.05,56.1666,-0.00050343,-0.000470181,-0.000503057,5.62942e-05,1.42391e-06,2.25141e-06,0.104536,0.236821,0.23529,0.23529,0.0958761,0.231198,0.00584795,0.00865972,0.0163444,-0.00153161
0.585,9.15,62.9741,-0.000509457,-0.000537727,-0.000509084,5.31645e-05,1.44096e-06,2.27836e-06,0.35473,0.236749,0.235237,0.235237,0.344979,0.215861,0.00585067,0.00975121,0.0164152,-0.00151207
0.585,9.25,62.2849,-0.000515482,-0.000469914,-0.00051511,5.34579e-05,1.458e-06,2.3053e-06,0.0613125,0.236679,0.235186,0.235186,0.0528257,0.214612,0.00585331,0.00848681,0.0164842,-0.00149306
0.585,9.35,49.009,-0.000521504,-0.000450891,-0.000521132,6.0265e-05,1.47504e-06,2.33224e-06,-0.0263254,0.236609,0.235135,0.235135,-0.034454,0.239251,0.00585587,0.00812868,0.0165511,-0.00147459
0.585,9.45,24.5592,-0.000527522,-0.000491529,-0.000527151,8.51326e-05,1.49206e-06,2.35915e-06,0.0997835,0.236541,0.235084,0.235084,0.0911273,0.334261,0.00585835,0.00865619,0.0166161,-0.00145667
0.585,9.55,1.4565,-0.000533535,-0.00073838,-0.000533164,0.000349581,1.50907e-06,2.38604e-06,1.21597,0.236474,0.235035,0.235035,1.20196,1.35767,0.00586075,0.0140093,0.016679,-0.00143932
0.595,7.25,89.7286,-0.00039361,-0.000433715,-0.000393258,4.45387e-05,1.1133e-06,1.76028e-06,0.450711,0.232831,0.231011,0.231011,0.440678,0.230123,0.00575219,0.0100328,0.0146228,-0.00181979
0.595,7.35,106.437,-0.000399541,-0.000400836,-0.000399188,4.08937e-05,1.13007e-06,1.7868e-06,0.239348,0.23274,0.230944,0.230944,0.230238,0.208289,0.00575595,0.00910979,0.0147197,-0.00179582
0.595,7.45,66.7677,-0.000405481,-0.000421592,-0.000405128,5.16321e-05,1.14687e-06,1.81337e-06,0.315138,0.23265,0.230878,0.230878,0.305694,0.2593,0.00575968,0.00944455,0.0148156,-0.00177204
0.595,7.55,80.1978,-0.00041143,-0.000465442,-0.000411077,4.71109e-05,1.1637e-06,1.83997e-06,0.51811,0.232562,0.230813,0.230813,0.50775,0.233323,0.00576337,0.0103599,0.0149105,-0.00174847
0.595,7.65,95.9138,-0.000417387,-0.000465348,-0.000417034,4.30787e-05,1.18055e-06,1.86661e-06,0.480497,0.232475,0.23075,0.23075,0.470301,0.210441,0.00576701,0.0101952,0.0150044,-0.00172513
0.595,7.75,93.216,-0.000423352,-0.000361318,-0.000422998,4.36976e-05,1.19742e-06,1.89329e-06,-0.0468408,0.232389,0.230687,0.230687,-0.0547848,0.210588,0.00577062,0.00794394,0.0150971,-0.00170203
0.595,7.85,79.0928,-0.000429324,-0.000499474,-0.000428971,4.74389e-05,1.21431e-06,1.91999e-06,0.594414,0.232304,0.230625,0.230625,0.58368,0.225577,0.00577418,0.0107337,0.0151886,-0.00167918
0.595,7.95,84.5276,-0.000435303,-0.000505594,-0.00043495,4.58885e-05,1.23122e-06,1.94673e-06,0.589952,0.232221,0.230564,0.230564,0.579233,0.215338,0.00577769,0.0107198,0.0152789,-0.0016566
0.595,8.05,93.0537,-0.000441288,-0.000416244,-0.000440935,4.37357e-05,1.24815e-06,1.9735e-06,0.119236,0.232139,0.230505,0.230505,0.110595,0.202574,0.00578115,0.00864144,0.015368,-0.0016343
0.595,8.15,63.7342,-0.000447279,-0.000495184,-0.000446926,5.28466e-05,1.2651e-06,2.00029e-06,0.463055,0.232058,0.230446,0.230446,0.452906,0.241637,0.00578457,0.0101488,0.0154558,-0.0016123
0.595,8.25,64.4514,-0.000453275,-0.000479972,-0.000452922,5.25517e-05,1.28205e-06,2.02711e-06,0.356036,0.231978,0.230387,0.230387,0.346362,0.237248,0.00578793,0.00967439,0.0155422,-0.00159062
0.595,8.35,92.0106,-0.000459275,-0.000435113,-0.000458923,4.39829e-05,1.29903e-06,2.05394e-06,0.126853,0.231899,0.23033,0.23033,0.118163,0.196082,0.00579123,0.00868946,0.0156272,-0.00156927
0.595,8.45,80.5149,-0.00046528,-0.000392753,-0.000464928,4.70181e-05,1.31601e-06,2.08079e-06,-0.06511,0.231822,0.230273,0.230273,-0.0730154,0.207024,0.00579448,0.00790536,0.0157108,-0.00154825
0.595,8.55,63.9019,-0.000471288,-0.000505301,-0.000470936,5.27772e-05,1.333e-06,2.10766e-06,0.385039,0.231745,0.230218,0.230218,0.375217,0.229545,0.00579767,0.00982105,0.0157929,-0.00152759
0.595,8.65,71.9265,-0.000477298,-0.000474433,-0.000476947,4.9746e-05,1.35e-06,2.13454e-06,0.219394,0.23167,0.230163,0.230163,0.210295,0.213753,0.0058008,0.00909907,0.0158734,-0.0015073
0.595,8.75,56.9638,-0.000483311,-0.000562929,-0.000482961,5.58989e-05,1.36701e-06,2.16143e-06,0.598976,0.231596,0.230109,0.230109,0.588163,0.237328,0.00580387,0.0108138,0.0159524,-0.00148738
0.595,8.85,60.2733,-0.000489325,-0.000570414,-0.000488975,5.43426e-05,1.38402e-06,2.18833e-06,0.601489,0.231523,0.230056,0.230056,0.590657,0.228003,0.00580687,0.0108316,0.0160298,-0.00146785
0.595,8.95,67.7623,-0.00049534,-0.000474997,-0.000494991,5.12518e-05,1.40103e-06,2.21523e-06,0.148741,0.231452,0.230003,0.230003,0.13993,0.212531,0.00580981,0.00881176,0.0161055,-0.00144872
0.595,9.05,50.5623,-0.000501356,-0.000563153,-0.000501007,5.93321e-05,1.41805e-06,2.24213e-06,0.500824,0.231382,0.229952,0.229952,0.490449,0.243206,0.00581268,0.0103744,0.0161795,-0.00143001
0.595,9.15,45.0699,-0.00050737,-0.000559959,-0.000507022,6.28434e-05,1.43506e-06,2.26903e-06,0.455729,0.231312,0.229901,0.229901,0.445556,0.254668,0.00581548,0.010173,0.0162517,-0.00141174
0.595,9.25,37.9021,-0.000513384,-0.000365416,-0.000513036,6.85285e-05,1.45207e-06,2.29592e-06,-0.288773,0.231245,0.229851,0.229851,-0.295836,0.274583,0.00581821,0.00706367,0.0163222,-0.00139391
0.595,9.35,33.7192,-0.000519396,-0.000578093,-0.000519048,7.26548e-05,1.46907e-06,2.32281e-06,0.477282,0.231178,0.229801,0.229801,0.467,0.287878,0.00582086,0.0102817,0.0163908,-0.00137654
0.595,9.45,52.2151,-0.000525405,-0.000513809,-0.000525057,5.83855e-05,1.48607e-06,2.34968e-06,0.186154,0.231112,0.229753,0.229753,0.177161,0.228794,0.00582344,0.00899366,0.0164575,-0.00135964
0.595,9.55,38.648,-0.00053141,-0.000555661,-0.000531064,6.7864e-05,1.50306e-06,2.37654e-06,0.32718,0.231048,0.229704,0.229704,0.317566,0.263045,0.00582593,0.00961355,0.0165224,-0.00134322
0.595,9.65,5.1171,-0.000537412,-0.00043359,-0.000537066,0.000186505,1.52003e-06,2.40338e-06,-0.132872,0.230984,0.229657,0.229657,-0.140556,0.715129,0.00582835,0.00768328,0.0165852,-0.00132731
0.605,7.25,3.6385,-0.000391937,-0.000556642,-0.000391609,0.000221178,1.10857e-06,1.7528e-06,1.29036,0.227394,0.225705,0.225705,1.27624,1.14062,0.00571692,0.0141188,0.0144585,-0.00168935
0.605,7.35,93.8139,-0.000397842,-0.000443305,-0.000397513,4.35581e-05,1.12527e-06,1.7792e-06,0.471803,0.227307,0.22564,0.22564,0.461704,0.221443,0.00572067,0.0100989,0.0145546,-0.00166762
0.605,7.45,109.063,-0.000403756,-0.000392281,-0.000403427,4.03985e-05,1.14199e-06,1.80565e-06,0.170473,0.227222,0.225576,0.225576,0.161682,0.202502,0.00572439,0.0087911,0.0146498,-0.00164604
0.605,7.55,106.88,-0.000409679,-0.000357368,-0.00040935,4.08089e-05,1.15875e-06,1.83214e-06,-0.0165458,0.227138,0.225513,0.225513,-0.0245724,0.201732,0.00572808,0.00802656,0.014744,-0.00162463
0.605,7.65,91.052,-0.000415611,-0.000372866,-0.000415282,4.42138e-05,1.17553e-06,1.85867e-06,0.028427,0.227055,0.225451,0.225451,0.0202128,0.215581,0.00573172,0.00821418,0.0148373,-0.0016034
0.605,7.75,60.9274,-0.000421552,-0.000435589,-0.000421223,5.40501e-05,1.19233e-06,1.88524e-06,0.295592,0.226973,0.225391,0.225391,0.286247,0.259992,0.00573533,0.0093448,0.0149295,-0.00158237
0.605,7.85,84.5624,-0.0004275,-0.000371389,-0.000427171,4.5879e-05,1.20915e-06,1.91184e-06,-0.0236362,0.226892,0.225331,0.225331,-0.0316502,0.217752,0.0057389,0.00801406,0.0150207,-0.00156154
0.605,7.95,83.9605,-0.000433455,-0.000458039,-0.000433126,4.60432e-05,1.226e-06,1.93847e-06,0.345185,0.226813,0.225272,0.225272,0.335611,0.215661,0.00574243,0.00957411,0.0151108,-0.00154094
0.605,8.05,85.4141,-0.000439417,-0.000455293,-0.000439088,4.56497e-05,1.24286e-06,1.96513e-06,0.301428,0.226734,0.225214,0.225214,0.29204,0.211045,0.00574591,0.00938849,0.0151997,-0.00152058
0.605,8.15,70.7977,-0.000445386,-0.000433909,-0.000445057,5.0141e-05,1.25974e-06,1.99183e-06,0.174917,0.226657,0.225157,0.225157,0.166067,0.228839,0.00574935,0.00885052,0.0152874,-0.00150046
0.605,8.25,81.0853,-0.00045136,-0.000447638,-0.000451031,4.68524e-05,1.27664e-06,2.01854e-06,0.209875,0.226581,0.2251,0.2251,0.20087,0.211124,0.00575274,0.00900481,0.0153739,-0.0014806
0.605,8.35,83.3347,-0.00045734,-0.000414403,-0.000457011,4.62158e-05,1.29355e-06,2.04528e-06,0.0437085,0.226506,0.225045,0.225045,0.0353947,0.205652,0.00575607,0.0083138,0.0154591,-0.00146102
0.605,8.45,68.8689,-0.000463324,-0.000473767,-0.000462996,5.08383e-05,1.31048e-06,2.07205e-06,0.272832,0.226431,0.22499,0.22499,0.263545,0.223427,0.00575936,0.00928717,0.0155429,-0.00144172
0.605,8.55,68.1194,-0.000469312,-0.000518316,-0.000468984,5.11173e-05,1.32742e-06,2.09883e-06,0.450371,0.226358,0.224936,0.224936,0.440291,0.221911,0.00576259,0.0100801,0.0156254,-0.00142272
0.605,8.65,65.8151,-0.000475304,-0.000487033,-0.000474977,5.20044e-05,1.34436e-06,2.12562e-06,0.277197,0.226286,0.224882,0.224882,0.26788,0.223039,0.00576576,0.00931709,0.0157065,-0.00140402
0.605,8.75,57.0542,-0.000481299,-0.000512337,-0.000480972,5.58546e-05,1.36132e-06,2.15243e-06,0.361971,0.226216,0.22483,0.22483,0.352276,0.236696,0.00576888,0.00969522,0.0157861,-0.00138564
0.605,8.85,40.4864,-0.000487296,-0.000569106,-0.00048697,6.63053e-05,1.37828e-06,2.17926e-06,0.598969,0.226146,0.224778,0.224778,0.588187,0.277672,0.00577194,0.0107821,0.0158643,-0.00136758
0.605,8.95,50.2168,-0.000493295,-0.000468887,-0.000492969,5.95358e-05,1.39525e-06,2.20608e-06,0.127409,0.226077,0.224728,0.224728,0.118717,0.246419,0.00577493,0.00869124,0.0159408,-0.00134987
0.605,9.05,54.7164,-0.000499296,-0.000489725,-0.00049897,5.70354e-05,1.41222e-06,2.23292e-06,0.187213,0.22601,0.224678,0.224678,0.178263,0.233351,0.00577787,0.00894947,0.0160159,-0.0013325
0.605,9.15,47.2247,-0.000505296,-0.000516514,-0.000504971,6.13929e-05,1.42919e-06,2.25975e-06,0.27181,0.225944,0.224628,0.224628,0.262491,0.248319,0.00578073,0.00931925,0.0160892,-0.00131551
0.605,9.25,49.4061,-0.000511297,-0.000421295,-0.000510972,6.00223e-05,1.44617e-06,2.28659e-06,-0.105808,0.225879,0.22458,0.22458,-0.113558,0.240042,0.00578353,0.00774995,0.0161609,-0.00129888
0.605,9.35,50.9407,-0.000517297,-0.000397702,-0.000516972,5.91113e-05,1.46314e-06,2.31342e-06,-0.19954,0.225814,0.224532,0.224532,-0.206925,0.233768,0.00578626,0.00738542,0.0162309,-0.00128265
0.605,9.45,54.7475,-0.000523295,-0.00046789,-0.000522971,5.70192e-05,1.4801e-06,2.34025e-06,0.0196226,0.225751,0.224484,0.224484,0.0113578,0.223012,0.00578892,0.00826488,0.0162992,-0.00126682
0.605,9.55,45.5412,-0.000529291,-0.000605333,-0.000528967,6.25174e-05,1.49706e-06,2.36706e-06,0.541879,0.225689,0.224438,0.224438,0.531324,0.241854,0.00579151,0.0105543,0.0163657,-0.00125139
0.605,9.65,36.0652,-0.000535284,-0.000543224,-0.000534961,7.0252e-05,1.51401e-06,2.39386e-06,0.256234,0.225628,0.224392,0.224392,0.24696,0.26885,0.00579402,0.00927409,0.0164303,-0.00123639
0.605,9.75,10.528,-0.000541274,-0.000705738,-0.000540951,0.000130026,1.53095e-06,2.42065e-06,0.955882,0.225568,0.224347,0.224347,0.943308,0.492301,0.00579646,0.0125748,0.0164931,-0.00122182
0.615,7.35,29.2838,-0.00039617,-0.000369332,-0.000395865,7.79631e-05,1.12054e-06,1.77173e-06,0.0900164,0.221947,0.220402,0.220402,0.0815966,0.395611,0.00568598,0.00841986,0.0143936,-0.00154505
0.615,7.45,90.551,-0.000402058,-0.000453729,-0.000401753,4.4336e-05,1.13719e-06,1.79806e-06,0.497253,0.221866,0.220341,0.220341,0.487069,0.221825,0.00568969,0.010185,0.0144879,-0.00152551
0.615,7.55,104.667,-0.000407956,-0.000390256,-0.000407651,4.1238e-05,1.15387e-06,1.82443e-06,0.13622,0.221786,0.22028,0.22028,0.127597,0.203474,0.00569337,0.0086228,0.0145814,-0.00150611
0.615,7.65,83.8947,-0.000413863,-0.000428597,-0.000413557,4.60612e-05,1.17058e-06,1.85085e-06,0.294653,0.221707,0.22022,0.22022,0.285351,0.224172,0.00569702,0.00930157,0.0146741,-0.00148686
0.615,7.75,69.3947,-0.000419778,-0.000336953,-0.000419472,5.06454e-05,1.18731e-06,1.87731e-06,-0.141805,0.221629,0.220161,0.220161,-0.149319,0.243163,0.00570063,0.00751371,0.0147658,-0.00146777
0.615,7.85,73.6208,-0.000425702,-0.000444904,-0.000425396,4.91703e-05,1.20407e-06,1.9038e-06,0.314523,0.221552,0.220103,0.220103,0.305122,0.232942,0.0057042,0.00940024,0.0148565,-0.00144885
0.615,7.95,63.6678,-0.000431633,-0.000493868,-0.000431327,5.28741e-05,1.22084e-06,1.93032e-06,0.533975,0.221476,0.220046,0.220046,0.523589,0.247199,0.00570774,0.0103865,0.0149462,-0.00143011
0.615,8.05,51.8364,-0.000437572,-0.000357984,-0.000437266,5.85984e-05,1.23764e-06,1.95688e-06,-0.11647,0.221401,0.21999,0.21999,-0.124098,0.270409,0.00571123,0.00762757,0.0150348,-0.00141157
0.615,8.15,60.0148,-0.000443518,-0.000376541,-0.000443212,5.44595e-05,1.25446e-06,1.98347e-06,-0.0632202,0.221328,0.219935,0.219935,-0.0710632,0.248091,0.00571469,0.00784297,0.0151223,-0.00139323
0.615,8.25,68.2115,-0.00044947,-0.000510653,-0.000449164,5.10827e-05,1.27129e-06,2.01009e-06,0.515639,0.221255,0.21988,0.21988,0.505316,0.229763,0.00571809,0.0103224,0.0152087,-0.00137511
0.615,8.35,54.4707,-0.000455428,-0.000452218,-0.000455122,5.71639e-05,1.28814e-06,2.03673e-06,0.206973,0.221183,0.219826,0.219826,0.198007,0.2539,0.00572145,0.00896646,0.0152939,-0.00135721
0.615,8.45,58.6386,-0.000461391,-0.000367617,-0.000461085,5.50949e-05,1.30501e-06,2.0634e-06,-0.15372,0.221112,0.219773,0.219773,-0.161221,0.241688,0.00572477,0.00750081,0.0153779,-0.00133956
0.615,8.55,52.9128,-0.000467359,-0.000465265,-0.000467054,5.79993e-05,1.32189e-06,2.09009e-06,0.211988,0.221043,0.21972,0.21972,0.20299,0.251323,0.00572803,0.00899873,0.0154606,-0.00132215
0.615,8.65,38.2784,-0.000473331,-0.00045211,-0.000473026,6.81908e-05,1.33878e-06,2.1168e-06,0.132042,0.220974,0.219669,0.219669,0.123376,0.29192,0.00573124,0.00866584,0.0155421,-0.00130499
0.615,8.75,66.9907,-0.000479307,-0.000476775,-0.000479003,5.15461e-05,1.35569e-06,2.14353e-06,0.210222,0.220906,0.219618,0.219618,0.20122,0.218034,0.0057344,0.00900174,0.0156221,-0.00128809
0.615,8.85,42.5499,-0.000485287,-0.000461413,-0.000484982,6.46776e-05,1.3726e-06,2.17027e-06,0.123354,0.22084,0.219568,0.219568,0.114714,0.270354,0.0057375,0.00863943,0.0157008,-0.00127147
0.615,8.95,49.1111,-0.000491269,-0.000527284,-0.000490965,6.02023e-05,1.38952e-06,2.19702e-06,0.375003,0.220774,0.219519,0.219519,0.365273,0.248715,0.00574054,0.00973035,0.0157781,-0.00125514
0.615,9.05,54.7839,-0.000497253,-0.000384937,-0.000496949,5.70002e-05,1.40644e-06,2.22378e-06,-0.193,0.22071,0.21947,0.21947,-0.200374,0.232773,0.00574353,0.00737397,0.0158539,-0.0012391
0.615,9.15,51.2228,-0.000503238,-0.000497519,-0.000502935,5.89483e-05,1.42337e-06,2.25055e-06,0.197684,0.220646,0.219423,0.219423,0.188716,0.237987,0.00574645,0.00896815,0.0159282,-0.00122337
0.615,9.25,44.3268,-0.000509224,-0.00055039,-0.000508921,6.3368e-05,1.4403e-06,2.27732e-06,0.391566,0.220584,0.219376,0.219376,0.381746,0.252949,0.00574932,0.00981992,0.0160009,-0.00120796
0.615,9.35,38.4001,-0.00051521,-0.000427669,-0.000514908,6.80827e-05,1.45723e-06,2.30409e-06,-0.0988765,0.220522,0.219329,0.219329,-0.106631,0.268742,0.00575212,0.00775498,0.016072,-0.00119287
0.615,9.45,43.1973,-0.000521196,-0.00049808,-0.000520894,6.41911e-05,1.47417e-06,2.33086e-06,0.13211,0.220462,0.219283,0.219283,0.123406,0.250589,0.00575485,0.00870387,0.0161416,-0.00117812
0.615,9.55,38.5311,-0.000527181,-0.000516713,-0.00052688,6.79669e-05,1.49109e-06,2.35762e-06,0.180366,0.220402,0.219238,0.219238,0.171453,0.262439,0.00575752,0.00891249,0.0162094,-0.00116372
0.615,9.65,30.3204,-0.000533164,-0.000546052,-0.000532863,7.66188e-05,1.50802e-06,2.38438e-06,0.270151,0.220343,0.219194,0.219194,0.260848,0.292658,0.00576011,0.00930346,0.0162756,-0.00114968
0.615,9.75,44.0849,-0.000539145,-0.000478991,-0.000538844,6.35416e-05,1.52493e-06,2.41113e-06,0.00458538,0.220286,0.21915,0.21915,-0.00360179,0.24012,0.00576264,0.00818717,0.01634,-0.001136
0.615,9.85,14.3082,-0.000545122,-0.000497779,-0.000544822,0.000111535,1.54184e-06,2.43786e-06,0.0503348,0.220229,0.219106,0.219106,0.0419559,0.41704,0.00576509,0.00837889,0.0164027,-0.00112271
0.625,7.45,34.1384,-0.000400389,-0.000334912,-0.000400106,7.22073e-05,1.13247e-06,1.79059e-06,-0.0868717,0.216587,0.215176,0.215176,-0.094558,0.360607,0.00565561,0.00768637,0.0143301,-0.00141056
0.625,7.55,71.4995,-0.000406261,-0.000443283,-0.000405978,4.98944e-05,1.14908e-06,1.81685e-06,0.407087,0.21651,0.215117,0.215117,0.397334,0.245732,0.00565928,0.00975362,0.0144228,-0.00139302
0.625,7.65,59.3884,-0.000412142,-0.000399416,-0.000411859,5.4746e-05,1.16571e-06,1.84316e-06,0.155506,0.216435,0.215059,0.215059,0.146827,0.26595,0.00566292,0.00867879,0.0145147,-0.00137561
0.625,7.75,77.024,-0.000418033,-0.000430342,-0.000417749,4.80717e-05,1.18237e-06,1.8695e-06,0.276189,0.216361,0.215002,0.215002,0.266993,0.230384,0.00566652,0.00919581,0.0146058,-0.00135833
0.625,7.85,85.7063,-0.000423932,-0.000423924,-0.000423648,4.55718e-05,1.19906e-06,1.89588e-06,0.216252,0.216288,0.214946,0.214946,0.207306,0.215499,0.0056701,0.00894604,0.0146959,-0.00134118
0.625,7.95,66.1104,-0.000429839,-0.00043367,-0.000429555,5.18881e-05,1.21577e-06,1.9223e-06,0.234168,0.216215,0.214891,0.214891,0.22514,0.242147,0.00567364,0.00902807,0.0147851,-0.00132419
0.625,8.05,62.4044,-0.000435754,-0.000478006,-0.00043547,5.34067e-05,1.2325e-06,1.94875e-06,0.420186,0.216144,0.214837,0.214837,0.410342,0.246002,0.00567714,0.00984422,0.0148734,-0.00130736
0.625,8.15,50.7399,-0.000441677,-0.00043945,-0.000441393,5.92281e-05,1.24925e-06,1.97524e-06,0.205975,0.216074,0.214783,0.214783,0.197055,0.269323,0.0056806,0.00891988,0.0149606,-0.00129069
0.625,8.25,54.8322,-0.000447606,-0.000463498,-0.000447322,5.69751e-05,1.26602e-06,2.00175e-06,0.288583,0.216005,0.21473,0.21473,0.279303,0.2558,0.00568402,0.00927919,0.0150468,-0.0012742
0.625,8.35,60.84,-0.000453542,-0.000472009,-0.000453258,5.40889e-05,1.28281e-06,2.0283e-06,0.299433,0.215936,0.214678,0.214678,0.290101,0.239806,0.0056874,0.00933199,0.0151319,-0.00125791
0.625,8.45,53.6217,-0.000459483,-0.000532632,-0.000459199,5.76146e-05,1.29961e-06,2.05487e-06,0.562505,0.215869,0.214627,0.214627,0.551991,0.252282,0.00569073,0.010514,0.0152159,-0.00124181
0.625,8.55,48.9322,-0.00046543,-0.000419369,-0.000465147,6.03123e-05,1.31644e-06,2.08147e-06,0.0255613,0.215802,0.214576,0.214576,0.0173692,0.26087,0.00569402,0.00819212,0.0152987,-0.00122591
0.625,8.65,46.4263,-0.000471382,-0.000529982,-0.000471099,6.19186e-05,1.33327e-06,2.10809e-06,0.481955,0.215737,0.214526,0.214526,0.471797,0.264587,0.00569726,0.0101587,0.0153803,-0.00121023
